63.39660129;71.56414793;141.8352329;52.70046611;49.86563009;27.58484026
0;56.16772139;23.33382579;71.54235416;44.48764013;47.67986421
2.531726548;0;157.110924;90.0691023;29.63464236;51.24715254
64.72377006;89.94437647;100.5886363;121.3099042;36.94787789;26.94405576
0;78.87416612;30.41219568;86.06815552;52.99283667;78.15071068
83.23875161;21.96910625;29.99371443;0;45.20128083;0
0;119.121012;101.6489594;2.877561908;8.419240304;72.15628794
115.5158318;23.86690337;71.36861793;149.1513902;61.02070766;3.724610552
85.12662387;136.6333779;110.7487267;72.21468675;8.775603065;37.74269099
63.36662207;150.3063575;84.64491;89.67425654;99.19871455;28.91909172
57.58851128;324.7626981;96.36729626;0;25.37181796;74.53368436
59.81454504;112.7207045;30.03095824;269.8399501;38.729254;55.96565653
134.7488822;192.5056383;220.5502258;10.3549726;38.22276209;0
78.26496383;48.95142663;99.7418513;142.9275815;109.8512395;57.28144525
282.1066689;0;159.9263103;123.0203568;26.82054638;51.82383471
137.3150215;89.12644514;12.68803115;42.87229583;36.68171995;0
39.54859292;262.3609023;161.0047437;33.04688815;36.99892896;19.29272126
231.4395377;0;0;14.75915522;29.20864641;24.74710878
10.81745065;19.88283909;131.6535534;141.7126557;49.31799491;7.114035826
241.0946879;174.6372052;75.42543042;63.39660129;35.78221832;59.14864924
0;208.9606485;188.856973;0;0;6.750033309
0;39.70370724;192.272353;276.6878995;59.52912498;74.87946287
195.7169959;208.4609266;205.5027042;192.4004553;85.88206366;63.53912123
0;0;35.93635281;92.73888989;33.49263931;21.11516106
