79.39028162;144.9604158;137.865334;114.2969157;45.08400717;27.36291218
146.3121523;169.0758952;73.41456037;50.80293047;24.39952833;0
22.90781847;146.6420715;147.2005013;91.07711801;50.63417585;57.10300239
148.7214038;81.60262749;186.1798526;0;29.62225618;67.22294994
129.1545916;50.55406998;36.58025232;29.80428942;52.14400527;70.75174391
94.8098548;132.8164447;19.64568835;149.2404979;5.446659189;70.91245162
59.69449174;148.5863438;100.200771;31.17148733;64.70146683;56.18582246
96.13874024;134.7970968;105.4709517;143.2836487;27.13794866;41.733315
174.3705186;187.7062121;130.0341298;55.57004695;45.85914677;30.02106961
32.10644789;82.28440745;117.5853074;179.7617759;79.77038432;42.95669906
146.7189238;120.4640855;111.6265255;88.82100272;9.238251651;28.75100573
146.9145789;69.8237616;91.23252792;66.69328084;37.81007318;54.81193976
7.122855802;27.05579643;196.6301741;63.67591848;56.51278581;0
189.7180144;104.4062745;49.12423062;179.8027031;34.74989636;64.51879482
54.03913999;101.2719283;83.09664306;159.7922281;51.80173967;10.06543708
118.1356654;62.6573981;21.35167304;144.1356178;48.41409928;0
72.39126515;128.9191462;32.1642008;137.3678404;79.45497156;29.18742676
110.9555458;73.61703663;166.7571385;127.2664238;39.17129117;48.04277533
76.70704488;70.03914132;28.60580278;12.34722074;64.76390364;39.96709903
94.87135938;102.8261979;42.59451341;51.35851805;39.99004103;25.29851837
76.03129032;37.66823536;81.03658072;63.52141807;53.03942554;63.43895176
146.695277;110.0405941;103.4509071;44.7375103;44.52496351;22.92787495
57.68735062;45.27672698;26.31614987;37.54317984;33.41657713;52.54011295
134.2388375;68.64039531;128.7610646;150.3903266;61.62664714;50.76480203
