88.56608272;101.2783175;114.6400453;89.94858288;40.03748482;39.16050001
115.8467174;123.9675501;103.8741859;105.0519475;46.45744876;39.21173639
105.6325689;86.63361112;100.1220201;101.186595;41.92436346;41.91956133
94.62113465;106.2961362;114.8579602;102.1566507;37.45087734;39.77175776
80.7574568;102.6559519;95.29359229;111.187376;39.54877239;42.64394203
101.148851;109.5916903;103.5471885;111.4914656;39.14986347;41.3951103
106.4979531;93.62156586;94.46577021;86.30692062;36.78909262;39.90559445
103.3928245;118.5667886;91.31875938;109.7861857;29.31714799;43.67080247
98.19521008;90.35362634;103.9179213;110.0653779;40.66538178;39.46490789
102.0268544;91.73824108;81.73343556;95.00705599;43.96867108;45.08523044
86.44816515;107.0013812;107.4553782;78.49245119;39.88018317;39.91844561
110.16233;114.2155386;106.7946758;95.04083235;39.44637693;38.32987669
95.12715476;95.35759798;102.2161885;97.08718406;47.15459464;49.08090442
94.47825303;113.5806204;109.8617875;107.4857098;37.54908458;41.85526005
85.53203113;103.5700054;104.6032483;98.5007662;36.84578142;37.29675437
107.7981667;102.0221705;85.03271854;97.73594936;45.63375579;47.30176907
88.58959316;107.0660462;116.4318408;94.81899522;31.17724656;42.58672571
97.81045972;94.04167284;99.98278781;105.3276608;36.30488674;43.67826942
83.56224751;112.2528945;117.6093636;107.5873459;34.88580215;45.75944796
96.15135948;106.8680947;87.66566023;77.32793418;34.66836016;37.76273398
113.039039;97.82612576;110.5721483;100.664113;37.51614268;35.91707819
94.91760718;106.9000862;82.3363396;109.0610683;45.70815246;35.36350515
100.3913897;82.66866896;114.8234449;96.909537;35.18457116;40.17462298
103.5016001;105.5690407;99.49375251;86.18877726;37.03438789;41.86923899
