87.96456566;110.8490894;117.829916;94.77257688;39.79964286;38.45065759
110.606982;99.79381755;89.95745045;100.065404;36.57587068;41.49408152
106.5026825;108.1759708;83.65024112;97.06483322;42.93068297;36.08355211
101.123442;103.4804657;121.4386091;101.5673436;41.60258423;42.55587565
129.3875928;101.6937065;101.4791226;67.19998308;40.28466275;38.98920123
97.27266413;104.286585;91.3832653;119.1843355;39.9010015;38.08936082
109.1061338;98.13063596;102.6749717;93.15705281;39.11414761;38.03465016
106.2050049;105.0684662;87.80360784;107.9263373;43.63227628;44.92458639
122.0568836;91.45181846;90.91469363;106.2337676;43.11677468;41.23265636
122.9720172;104.8109086;88.5114903;119.6583642;40.42782631;32.70952685
89.63953658;92.67529347;95.47824245;83.93191163;40.75802291;33.4565858
93.5670985;105.5199735;115.054593;105.7576244;38.87759259;38.8810896
118.8440026;120.2340743;98.03869741;111.9615834;45.10520294;41.72033651
79.94627847;109.3071549;113.0785111;94.89234597;40.02157321;31.05843017
97.13105581;90.27538706;103.3434389;105.3479425;41.37496954;36.47547156
118.2544227;101.8397941;101.588262;104.6458126;35.38023985;39.45656782
78.56139089;103.1201694;98.36446705;89.37958026;43.81781319;46.16937541
116.381864;88.2011025;91.83257842;102.3300231;38.99710019;39.40123416
104.3125965;105.8617729;95.27051386;117.7628408;36.17155481;40.56258614
86.07472662;126.9305019;103.6835672;97.2591695;43.86537067;42.36727374
122.6820703;98.50695076;101.6262334;103.4869686;37.7969992;36.15895831
114.8833806;99.75096898;83.88448148;98.27834927;39.07616257;42.32222192
92.86603725;84.4470949;91.05709776;102.2860263;37.22946995;35.82375494
110.6486823;103.5675612;120.2458978;87.44497134;46.63732862;41.41952569
